timestep,lad_uk_2016,gva_per_sector
2050,E07000110,5319.204437013786
2050,E07000111,4152.413504001113
2050,E07000112,2773.414933684686
2050,E07000113,3521.8158062998623
2050,E07000114,3192.194822031833
2050,E07000115,4064.2278337693674
2050,E07000116,3667.650329673432
2050,E07000117,2327.5017619702353
2050,E07000118,2606.5661043517034
2050,E07000119,3146.2620341864927
2050,E07000120,2007.2701623256994
2050,E07000121,3556.706493879906
2050,E07000122,2209.8411625237327
2050,E07000123,4820.7897290269075
2050,E07000124,2306.1837589961538
2050,E07000125,1220.1345143768067
2050,E07000126,3706.8470948581203
2050,E07000127,3045.4573839412647
2050,E07000128,2268.146870166539
2050,E07000129,4405.320344033231
2050,E07000130,3814.160864372768
2050,E07000131,2541.408325903762
2050,E07000132,2945.691763079549
2050,E07000133,1386.4269171222293
2050,E07000134,4294.594797894327
2050,E07000135,1147.172143637412
2050,E07000136,1968.4287876819076
2050,E07000137,2903.818392745525
2050,E07000138,3348.0463591297666
2050,E07000139,2786.5024294625987
2050,E07000140,2453.2557526862574
2050,E07000141,3973.928471973677
2050,E07000142,1936.4186380439799
2050,E07000143,3515.661468214075
2050,E07000144,3946.2806942011257
2050,E07000145,2362.188499298838
2050,E07000146,4299.488440787915
2050,E07000147,2522.1945544175833
2050,E07000148,6118.340694647797
2050,E07000149,4028.0769438529815
2050,E07000150,4281.597004638548
2050,E07000151,5223.728465203146
2050,E07000152,3839.311382853569
2050,E07000153,6040.681184239319
2050,E07000154,16882.711287396323
2050,E07000155,4927.2336576975395
2050,E07000156,4390.648547077467
2050,E07000163,2063.487930827197
2050,E07000164,2915.427516273919
2050,E07000165,4765.766463206627
2050,E07000166,1279.2911602238648
2050,E07000167,1502.608690668633
2050,E07000168,2614.5757712645645
2050,E07000169,2332.9785895311816
2050,E07000170,3847.6177976922827
2050,E07000171,3286.2042826799698
2050,E07000172,2903.377475733417
2050,E07000173,2329.049025428116
2050,E07000174,2480.609744788423
2050,E07000175,3516.2912762648457
2050,E07000176,2702.7597509467255
2050,E07000177,21633.77387776339
2050,E07000178,31054.16658824531
2050,E07000179,17449.186159658
2050,E07000180,19568.58064344918
2050,E07000181,13989.09789655158
2050,E07000187,3280.8298321159687
2050,E07000188,2995.3045442267444
2050,E07000189,4584.235782820407
2050,E07000190,3828.962259540257
2050,E07000191,978.5836096122587
2050,E07000192,2665.7487614827232
2050,E07000193,3813.696830756458
2050,E07000194,3009.9690339002136
2050,E07000195,2966.2356454551086
2050,E07000196,2659.465783179387
2050,E07000197,4184.513791541568
2050,E07000198,1785.4441529823882
2050,E07000199,1726.426930751808
2050,E07000200,2278.5047362431656
2050,E07000201,1752.0382176736725
2050,E07000202,5417.446367253285
2050,E07000203,2933.3782549132443
2050,E07000204,4717.701167810447
2050,E07000205,4033.796608676645
2050,E07000206,2658.018869184084
2050,E07000207,4418.472863971457
2050,E07000208,2150.704781843006
2050,E07000209,6466.50493629473
2050,E07000210,3648.1388103549707
2050,E07000211,5712.518679441895
2050,E07000212,5125.724354453035
2050,E07000213,3029.3785921241943
2050,E07000214,4005.741743299559
2050,E07000215,2333.938016605376
2050,E07000216,4455.176593398568
2050,E07000217,3629.9997265971333
2050,E07000218,3342.1391615797615
2050,E07000219,3506.8512133626114
2050,E07000220,3305.832377937128
2050,E07000221,5422.740449638307
2050,E07000222,7086.963788055246
2050,E07000223,1485.088451565316
2050,E07000224,3516.0587038500903
2050,E07000225,4812.122772249541
2050,E07000226,6717.3567738632555
2050,E07000227,4603.123842751966
2050,E07000228,4603.240552608009
2050,E07000229,3787.682169693899
2050,E07000234,3955.7680470503897
2050,E07000235,1945.6498299671337
2050,E07000236,2697.1818339516985
2050,E07000237,3623.9000156586762
2050,E07000238,4429.499656650304
2050,E07000239,2192.930267954217
2050,E07000240,5295.966052885877
2050,E07000241,7372.671133387837
2050,E07000242,5814.729977221869
2050,E07000243,7132.577756310049
2050,E08000001,6942.432793218468
2050,E08000002,4415.278075996084
2050,E08000003,25765.887066071933
2050,E08000004,5501.718661618641
2050,E08000005,4655.766081472976
2050,E08000006,8176.970274842107
2050,E08000007,8641.517244365368
2050,E08000008,4303.528482739404
2050,E08000009,9111.278262009615
2050,E08000010,6620.421108246797
2050,E08000011,4223.474901107667
2050,E08000012,16100.994520674576
2050,E08000013,3752.080650139574
2050,E08000014,6058.715999295863
2050,E08000015,6616.0387404192315
2050,E08000016,4611.878588775007
2050,E08000017,7181.576620086954
2050,E08000018,6314.02585217626
2050,E08000019,15583.009533154089
2050,E08000021,11361.556496434481
2050,E08000022,5358.110632812777
2050,E08000023,2527.2070520621915
2050,E08000024,7654.321615753689
2050,E08000025,33822.75535437829
2050,E08000026,11387.904495516135
2050,E08000027,7764.353592831192
2050,E08000028,8785.914792976953
2050,E08000029,8533.394243539324
2050,E08000030,6920.387385808319
2050,E08000031,7150.636946274855
2050,E08000032,13472.70566010756
2050,E08000033,6443.390767605393
2050,E08000034,10610.06346235061
2050,E08000035,28503.85644060215
2050,E08000036,9803.36780334502
2050,E08000037,5389.188496089098
2050,E09000001,88539.53461507376
2050,E09000002,5151.496130702304
2050,E09000003,13805.856080346197
2050,E09000004,6415.844321106559
2050,E09000005,11911.506305417932
2050,E09000006,9719.942933798917
2050,E09000007,39230.50110047483
2050,E09000008,11192.72627513093
2050,E09000009,13135.833589070175
2050,E09000010,8621.813754382694
2050,E09000011,6895.714986386536
2050,E09000012,14913.18104919709
2050,E09000013,15596.653456121745
2050,E09000014,9689.220390803084
2050,E09000015,7916.264267070817
2050,E09000016,6490.349945611498
2050,E09000017,15931.84379999013
2050,E09000018,17375.55400149639
2050,E09000019,27095.57713417595
2050,E09000020,14683.224746029673
2050,E09000021,6781.645548741689
2050,E09000022,15841.287497151545
2050,E09000023,8030.7329922236795
2050,E09000024,7365.120612961146
2050,E09000025,11561.442694739671
2050,E09000026,7838.8303612374575
2050,E09000027,8110.976857006795
2050,E09000028,28483.17129184252
2050,E09000029,5763.212155441077
2050,E09000030,48105.278280590996
2050,E09000031,7149.166412754282
2050,E09000032,12716.015178989079
2050,E09000033,79708.64586363453
2050,N09000001,3371.1859200474537
2050,N09000002,4664.516100166841
2050,N09000003,21453.647328463878
2050,N09000004,2291.0420333543407
2050,N09000005,3270.2777411590196
2050,N09000006,2003.9511582069615
2050,N09000007,3112.5198840235785
2050,N09000008,2849.590122131174
2050,N09000009,3040.036544258645
2050,N09000010,3172.2120461829327
2050,N09000011,2111.9655468762726
2050,S12000005,1024.8671787957687
2050,S12000006,4590.431927259123
2050,S12000008,2909.108009113907
2050,S12000010,2404.1541545619984
2050,S12000011,1663.7206308691007
2050,S12000013,675.2988212149287
2050,S12000014,4829.858187218119
2050,S12000015,9653.72003501403
2050,S12000017,7221.574054458703
2050,S12000018,2099.9172841249347
2050,S12000019,2262.7828167971334
2050,S12000020,2412.117312858317
2050,S12000021,2944.530614875102
2050,S12000023,723.46929483361
2050,S12000024,4772.957059351138
2050,S12000026,3375.6383385267623
2050,S12000027,782.9867696699995
2050,S12000028,3178.8481591692475
2050,S12000029,8476.881804123896
2050,S12000030,3590.043097311003
2050,S12000033,11786.358159386553
2050,S12000034,8808.504903004505
2050,S12000035,2322.636366505489
2050,S12000036,23957.616421946623
2050,S12000038,5948.651258638132
2050,S12000039,2253.9982591529347
2050,S12000040,5993.337191359895
2050,S12000041,2662.8317498583215
2050,S12000042,5066.940740111184
2050,S12000044,9917.953807604348
2050,S12000045,1802.3348615098703
2050,S12000046,28535.247511814618
2050,W06000001,1484.6632205271644
2050,W06000002,3662.748433759809
2050,W06000003,2501.1972971278556
2050,W06000004,2451.394194539961
2050,W06000005,6183.497620920814
2050,W06000006,3839.1458180581494
2050,W06000008,1828.7957033207242
2050,W06000009,2705.0013306037254
2050,W06000010,4095.7158248033697
2050,W06000011,6174.753789883927
2050,W06000012,2912.849664149599
2050,W06000013,3518.6754439516603
2050,W06000014,2751.6904369252557
2050,W06000015,13213.071477732312
2050,W06000016,4899.387071461621
2050,W06000018,3377.7402818616456
2050,W06000019,1284.511837957054
2050,W06000020,2387.075486973211
2050,W06000021,2462.475794634429
2050,W06000022,4811.049657261551
2050,W06000023,3375.6046807718153
2050,W06000024,1339.2222087611501
