GEOGRAPHY_CODE,YEAR,GVA,JOBS,HOUSEHOLDS
E07000006,2033,-0.0,0,0
E07000007,2033,0.0,0,0
E07000008,2033,96.597744,1087,504
E07000009,2033,30.26027,345,0
E07000010,2033,0.0,0,0
E07000011,2033,63.404539,664,202
E07000012,2033,106.121095,1139,603
E07000150,2033,0.0,0,0
E07000151,2033,0.0,0,0
E07000152,2033,0.0,0,0
E07000153,2033,0.0,0,0
E07000154,2033,0.0,0,0
E07000155,2033,0.0,0,0
E07000156,2033,-0.0,0,0
E07000177,2033,84.323699,755,855
E07000178,2033,118.275763,1137,280
E07000179,2033,73.834928,736,0
E07000180,2033,91.201264,819,0
E07000181,2033,58.106541,496,0
E06000031,2034,0.0,0,0
E06000032,2034,-0.0,0,0
E06000042,2034,202.301696,1772,842
E06000055,2034,65.139548,703,558
E06000056,2034,92.648031,1017,0
E07000004,2034,89.91053,830,474
E07000005,2034,0.0,0,0
E07000006,2034,0.0,0,0
E07000007,2034,0.0,0,0
E07000008,2034,96.597744,1087,504
E07000009,2034,30.26027,345,0
E07000010,2034,0.0,0,0
E07000011,2034,63.404539,664,202
E07000012,2034,106.121095,1139,603
E07000150,2034,0.0,0,0
E07000151,2034,0.0,0,0
E07000152,2034,0.0,0,0
E07000153,2034,0.0,0,0
E07000154,2034,0.0,0,0
E07000155,2034,0.0,0,0
E07000156,2034,0.0,0,0
E07000177,2034,84.323699,755,855
E07000178,2034,118.275763,1137,280
E07000179,2034,73.834928,736,0
E07000180,2034,91.201264,819,0
E07000181,2034,58.106541,496,0
E06000031,2035,0.0,0,0
E06000032,2035,0.0,0,0
E06000042,2035,202.301696,1772,842
E06000055,2035,65.139548,703,558
E06000056,2035,92.648031,1017,0
E07000004,2035,89.91053,830,474
E07000005,2035,-0.0,0,0
E07000006,2035,-0.0,0,0
E07000007,2035,0.0,0,0
E07000008,2035,96.597744,1087,504
E07000009,2035,30.26027,345,0
E07000010,2035,0.0,0,0
E07000011,2035,63.404539,664,202
E07000012,2035,106.121095,1139,603
E07000150,2035,0.0,0,0
E07000151,2035,0.0,0,0
E07000152,2035,0.0,0,0
E07000153,2035,0.0,0,0
E07000154,2035,0.0,0,0
E07000155,2035,0.0,0,0
E07000156,2035,0.0,0,0
E07000177,2035,84.323699,755,855
E07000178,2035,118.275763,1137,280
E07000179,2035,73.834928,736,0
E07000180,2035,91.201264,819,0
E07000181,2035,58.106541,496,0
E06000031,2036,0.0,0,0
E06000032,2036,0.0,0,0
E06000042,2036,202.301696,1772,842
E06000055,2036,65.139548,703,558
E06000056,2036,92.648031,1017,0
E07000004,2036,89.91053,830,474
E07000005,2036,0.0,0,0
E07000006,2036,0.0,0,0
E07000007,2036,0.0,0,0
E07000008,2036,96.597744,1087,504
E07000009,2036,30.26027,345,0
E07000010,2036,0.0,0,0
E07000011,2036,63.404539,664,202
E07000012,2036,106.121095,1139,603
E07000150,2036,0.0,0,0
E07000151,2036,0.0,0,0
E07000152,2036,-0.0,0,0
E07000153,2036,-0.0,0,0
E07000154,2036,0.0,0,0
E07000155,2036,0.0,0,0
E07000156,2036,0.0,0,0
E07000177,2036,84.323699,755,855
E07000178,2036,118.275763,1137,280
E07000179,2036,73.834928,736,0
E07000180,2036,91.201264,819,0
E07000181,2036,58.106541,496,0
E06000031,2037,0.0,0,0
E06000032,2037,0.0,0,0
E06000042,2037,202.301696,1772,842
E06000055,2037,65.139548,703,558
E06000056,2037,92.648031,1017,0
E07000004,2037,89.91053,830,474
E07000005,2037,0.0,0,0
E07000006,2037,0.0,0,0
E07000007,2037,0.0,0,0
E07000008,2037,96.597744,1087,504
E07000009,2037,30.26027,345,0
E07000010,2037,0.0,0,0
E07000011,2037,63.404539,664,202
E07000012,2037,106.121095,1139,603
E07000150,2037,0.0,0,0
E07000151,2037,0.0,0,0
E07000152,2037,0.0,0,0
E07000153,2037,0.0,0,0
E07000154,2037,0.0,0,0
E07000155,2037,0.0,0,0
E07000156,2037,0.0,0,0
E07000177,2037,84.323699,755,855
E07000178,2037,118.275763,1137,280
E07000179,2037,73.834928,736,0
E07000180,2037,91.201264,819,0
E07000181,2037,58.106541,496,0
E06000031,2038,-0.0,0,0
E06000032,2038,0.0,0,0
E06000042,2038,202.301696,1772,842
E06000055,2038,65.139548,703,558
E06000056,2038,92.648031,1017,0
E07000004,2038,89.91053,830,474
E07000005,2038,0.0,0,0
E07000006,2038,0.0,0,0
E07000007,2038,0.0,0,0
E07000008,2038,96.597744,1087,504
E07000009,2038,30.26027,345,0
E07000010,2038,0.0,0,0
E07000011,2038,63.404539,664,202
E07000012,2038,106.121095,1139,603
E07000150,2038,0.0,0,0
E07000151,2038,0.0,0,0
E07000152,2038,0.0,0,0
E07000153,2038,0.0,0,0
E07000154,2038,0.0,0,0
E07000155,2038,0.0,0,0
E07000156,2038,0.0,0,0
E07000177,2038,84.323699,755,855
E07000178,2038,118.275763,1137,280
E07000179,2038,73.834928,736,0
E07000180,2038,91.201264,819,0
E07000181,2038,58.106541,496,0
E06000031,2039,0.0,0,0
E06000032,2039,0.0,0,0
E06000042,2039,202.301696,1772,842
E06000055,2039,65.139548,703,558
E06000056,2039,92.648031,1017,0
E07000004,2039,89.91053,830,474
E07000005,2039,0.0,0,0
E07000006,2039,0.0,0,0
E07000007,2039,0.0,0,0
E07000008,2039,96.597744,1087,504
E07000009,2039,30.26027,345,0
E07000010,2039,0.0,0,0
E07000011,2039,63.404539,664,202
E07000012,2039,106.121095,1139,603
E07000150,2039,0.0,0,0
E07000151,2039,0.0,0,0
E07000152,2039,0.0,0,0
E07000153,2039,-0.0,0,0
E07000154,2039,0.0,0,0
E07000155,2039,0.0,0,0
E07000156,2039,0.0,0,0
E07000177,2039,84.323699,755,855
E07000178,2039,118.275763,1137,280
E07000179,2039,73.834928,736,0
E07000180,2039,91.201264,819,0
E07000181,2039,58.106541,496,0
E06000031,2040,0.0,0,0
E06000032,2040,0.0,0,0
E06000042,2040,202.301696,1772,842
E06000055,2040,65.139548,703,558
E06000056,2040,92.648031,1017,0
E07000004,2040,89.91053,830,474
E07000005,2040,0.0,0,0
E07000006,2040,0.0,0,0
E07000007,2040,0.0,0,0
E07000008,2040,96.597744,1087,504
E07000009,2040,30.26027,345,0
E07000010,2040,0.0,0,0
E07000011,2040,63.404539,664,202
E07000012,2040,106.121095,1139,603
E07000150,2040,0.0,0,0
E07000151,2040,0.0,0,0
E07000152,2040,0.0,0,0
E07000153,2040,0.0,0,0
E07000154,2040,0.0,0,0
E07000155,2040,0.0,0,0
E07000156,2040,0.0,0,0
E07000177,2040,84.323699,755,855
E07000178,2040,118.275763,1137,280
E07000179,2040,73.834928,736,0
E07000180,2040,91.201264,819,0
E07000181,2040,58.106541,496,0
E06000031,2041,0.0,0,0
E06000032,2041,0.0,0,0
E06000042,2041,202.301696,1772,842
E06000055,2041,65.139548,703,558
E06000056,2041,92.648031,1017,0
E07000004,2041,89.91053,830,474
E07000005,2041,0.0,0,0
E07000006,2041,0.0,0,0
E07000007,2041,0.0,0,0
E07000008,2041,96.597744,1087,504
E07000009,2041,30.26027,345,0
E07000010,2041,0.0,0,0
E07000011,2041,63.404539,664,202
E07000012,2041,106.121095,1139,603
E07000150,2041,0.0,0,0
E07000151,2041,0.0,0,0
E07000152,2041,0.0,0,0
E07000153,2041,0.0,0,0
E07000154,2041,0.0,0,0
E07000155,2041,0.0,0,0
E07000156,2041,0.0,0,0
E07000177,2041,84.323699,755,855
E07000178,2041,118.275763,1137,280
E07000179,2041,73.834928,736,0
E07000180,2041,91.201264,819,0
E07000181,2041,58.106541,496,0
E06000031,2042,0.0,0,0
E06000032,2042,0.0,0,0
E06000042,2042,202.301696,1772,842
E06000055,2042,65.139548,703,558
E06000056,2042,92.648031,1017,0
E07000004,2042,89.91053,830,474
E07000005,2042,0.0,0,0
E07000006,2042,-0.0,0,0
E07000007,2042,0.0,0,0
E07000008,2042,96.597744,1087,504
E07000009,2042,30.26027,345,0
E07000010,2042,0.0,0,0
E07000011,2042,63.404539,664,202
E07000012,2042,106.121095,1139,603
E07000150,2042,0.0,0,0
E07000151,2042,0.0,0,0
E07000152,2042,0.0,0,0
E07000153,2042,0.0,0,0
E07000154,2042,0.0,0,0
E07000155,2042,0.0,0,0
E07000156,2042,0.0,0,0
E07000177,2042,84.323699,755,855
E07000178,2042,118.275763,1137,280
E07000179,2042,73.834928,736,0
E07000180,2042,91.201264,819,0
E07000181,2042,58.106541,496,0
E06000031,2043,0.0,0,0
E06000032,2043,0.0,0,0
E06000042,2043,202.301696,1772,842
E06000055,2043,65.139548,703,558
E06000056,2043,92.648031,1017,0
E07000004,2043,89.91053,830,474
E07000005,2043,0.0,0,0
E07000006,2043,0.0,0,0
E07000007,2043,0.0,0,0
E07000008,2043,96.597744,1087,504
E07000009,2043,30.26027,345,0
E07000010,2043,0.0,0,0
E07000011,2043,63.404539,664,202
E07000012,2043,106.121095,1139,603
E07000150,2043,0.0,0,0
E07000151,2043,0.0,0,0
E07000152,2043,0.0,0,0
E07000153,2043,0.0,0,0
E07000154,2043,0.0,0,0
E07000155,2043,-0.0,0,0
E07000156,2043,0.0,0,0
E07000177,2043,84.323699,755,855
E07000178,2043,118.275763,1137,280
E07000179,2043,73.834928,736,0
E07000180,2043,91.201264,819,0
E07000181,2043,58.106541,496,0
E06000031,2044,0.0,0,0
E06000032,2044,0.0,0,0
E06000042,2044,202.301696,1772,842
E06000055,2044,65.139548,703,558
E06000056,2044,92.648031,1017,0
E07000004,2044,89.91053,830,474
E07000005,2044,0.0,0,0
E07000006,2044,-0.0,0,0
E07000007,2044,0.0,0,0
E07000008,2044,96.597744,1087,504
E07000009,2044,30.26027,345,0
E07000010,2044,0.0,0,0
E07000011,2044,63.404539,664,202
E07000012,2044,106.121095,1139,603
E07000150,2044,0.0,0,0
E07000151,2044,0.0,0,0
E07000152,2044,0.0,0,0
E07000153,2044,0.0,0,0
E07000154,2044,0.0,0,0
E07000155,2044,0.0,0,0
E07000156,2044,0.0,0,0
E07000177,2044,84.323699,755,855
E07000178,2044,118.275763,1137,280
E07000179,2044,73.834928,736,0
E07000180,2044,91.201264,819,0
E07000181,2044,58.106541,496,0
E06000031,2045,0.0,0,0
E06000032,2045,0.0,0,0
E06000042,2045,202.301696,1772,842
E06000055,2045,65.139548,703,558
E06000056,2045,92.648031,1017,0
E07000004,2045,89.91053,830,474
E07000005,2045,0.0,0,0
E07000006,2045,0.0,0,0
E07000007,2045,0.0,0,0
E07000008,2045,96.597744,1087,504
E07000009,2045,30.26027,345,0
E07000010,2045,0.0,0,0
E07000011,2045,63.404539,664,202
E07000012,2045,106.121095,1139,603
E07000150,2045,0.0,0,0
E07000151,2045,0.0,0,0
E07000152,2045,-0.0,0,0
E07000153,2045,0.0,0,0
E07000154,2045,0.0,0,0
E07000155,2045,0.0,0,0
E07000156,2045,-0.0,0,0
E07000177,2045,84.323699,755,855
E07000178,2045,118.275763,1137,280
E07000179,2045,73.834928,736,0
E07000180,2045,91.201264,819,0
E07000181,2045,58.106541,496,0
E06000031,2046,0.0,0,0
E06000032,2046,0.0,0,0
E06000042,2046,202.301696,1772,842
E06000055,2046,65.139548,703,558
E06000056,2046,92.648031,1017,0
E07000004,2046,89.91053,830,474
E07000005,2046,0.0,0,0
E07000006,2046,0.0,0,0
E07000007,2046,0.0,0,0
E07000008,2046,96.597744,1087,504
E07000009,2046,30.26027,345,0
E07000010,2046,0.0,0,0
E07000011,2046,63.404539,664,202
E07000012,2046,106.121095,1139,603
E07000150,2046,0.0,0,0
E07000151,2046,0.0,0,0
E07000152,2046,0.0,0,0
E07000153,2046,0.0,0,0
E07000154,2046,0.0,0,0
E07000155,2046,-0.0,0,0
E07000156,2046,0.0,0,0
E07000177,2046,84.323699,755,855
E07000178,2046,118.275763,1137,280
E07000179,2046,73.834928,736,0
E07000180,2046,91.201264,819,0
E07000181,2046,58.106541,496,0
E06000031,2047,0.0,0,0
E06000032,2047,0.0,0,0
E06000042,2047,202.301696,1772,842
E06000055,2047,65.139548,703,558
E06000056,2047,92.648031,1017,0
E07000004,2047,89.91053,830,474
E07000005,2047,-0.0,0,0
E07000006,2047,0.0,0,0
E07000007,2047,0.0,0,0
E07000008,2047,96.597744,1087,504
E07000009,2047,30.26027,345,0
E07000010,2047,0.0,0,0
E07000011,2047,63.404539,664,202
E07000012,2047,106.121095,1139,603
E07000150,2047,0.0,0,0
