,,GEOGRAPHY_CODE,HOUSEHOLD_TYPE,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
,,W06000013,"3 person (2 adults, 1 child) ",4458.062012,4441.981445,4415.006348,4390.14209,4368.697754,4350.579102,4330.502441,4314.162598,4299.51123,4286.137207,4273.453613,4257.747559,4241.302246,4228.256348,4216.571289,4202.967285,4181.405762,4163.464355,4148.071289,4135.626953,4122.788574,4108.003418,4094.44751,4083.942383,4073.834961,4062.209229
,,W06000013,"3 person (1 adult, 2 children) ",1263.334961,1259.526367,1254.82605,1251.407104,1249.589233,1249.694702,1248.411743,1249.174805,1251.565308,1253.330444,1254.063599,1252.273315,1251.178711,1249.549438,1249.766113,1249.093384,1243.271362,1238.295044,1234.778442,1232.784912,1230.865723,1228.862061,1226.857666,1225.300171,1223.406494,1220.825684
,,W06000013,4 person (No children) ,1578.571289,1611.818359,1648.759399,1683.475586,1711.670776,1732.986206,1757.763306,1779.349487,1794.365112,1810.537842,1826.099243,1847.379761,1866.389893,1885.286743,1904.13623,1925.087402,1956.427124,1984.60791,2009.907105,2036.193848,2064.237305,2090.354736,2115.022949,2139.478272,2165.788086,2191.070313
,,W06000013,"4 person (2+ adults, 1+ children) ",5781.684082,5746.42334,5701.379883,5652.781738,5614.280762,5580.338867,5547.12793,5516.290527,5486.056641,5460.390137,5439.072754,5412.626465,5388.316406,5364.999512,5346.677734,5325.406738,5289.982422,5255.738281,5227.09668,5200.900391,5173.376465,5142.514648,5111.816406,5083.751465,5054.684082,5025.452637
,,W06000013,"4 person (1 adult, 3 children) ",435.848755,438.442871,441.520996,444.802216,449.012024,453.861969,457.43985,461.092712,465.353912,469.551086,473.220215,476.328766,479.124695,480.716461,482.25061,483.78717,484.327545,485.136627,486.207581,487.804138,489.288269,490.989319,493.015686,494.769287,496.357819,497.988007
,,W06000013,5+ person (No children) ,251.832504,257.434448,263.829651,269.928741,275.054932,278.71228,283.319489,287.370697,290.406708,293.813629,297.542236,302.120178,306.385376,310.77002,315.931396,321.536407,329.436371,336.866882,344.569641,351.914032,358.706665,364.609711,369.976929,375.302673,381.417786,388.076355
,,W06000013,"5+ person (2+ adults, 1+ children) ",2702.055176,2685.396973,2666.426514,2645.626221,2629.870117,2614.938721,2600.378662,2586.099365,2572.286133,2559.475586,2546.494629,2532.609863,2518.00293,2502.955566,2488.876709,2474.788574,2457.53125,2441.254883,2426.007813,2411.521729,2396.480225,2381.410889,2365.555664,2351.491699,2338.035645,2324.786377
,,W06000013,"5+ person (1 adult, 4+ children) ",144.498672,146.416077,148.424271,150.500351,152.899582,155.602295,157.719376,159.880295,162.23291,164.621872,166.885147,168.977402,170.855942,172.385666,173.866714,175.238953,176.22374,177.260269,178.411835,179.728165,181.062378,182.430939,183.936005,185.286667,186.609543,187.987854
,Vale of Glamorgan ,W06000014,All,54669.892899,54919.859375,55177.393845,55452.409912,55721.77166,55989.210091,56251.174828,56493.666534,56757.298393,57008.514244,57240.466949,57455.34449,57649.161232,57827.567871,57990.887413,58130.682671,58257.346634,58364.403732,58457.591554,58534.640747,58593.534432,58642.956116,58675.903434,58693.510437,58694.182236,58681.742798
,,W06000014,1 person ,16739.003906,16980.222656,17219.609375,17473.080078,17728.392578,17988.488281,18250.708984,18496.894531,18778.630859,19053.871094,19302.966797,19530.289063,19740.220703,19950.689453,20165.371094,20365.386719,20561.947266,20736.667969,20941.960938,21121.474609,21271.791016,21406.982422,21527.771484,21641.988281,21756.517578,21857.755859
,,W06000014,2 person (No children) ,17259.185547,17313.298828,17376.421875,17459.224609,17528.417969,17593.492188,17646.804688,17685.460938,17723.390625,17752.007813,17789.414063,17831.392578,17867.923828,17898.265625,17908.953125,17908.242188,17898.28125,17894.0625,17847.587891,17809.386719,17777.511719,17754.941406,17730.787109,17695.410156,17635.515625,17574.183594
,,W06000014,"2 person (1 adult, 1 child) ",1991.062988,2000.766968,2012.086304,2021.194824,2032.685425,2043.72876,2057.093018,2071.245361,2086.778076,2102.756836,2116.387207,2127.87915,2137.946533,2143.29834,2148.89209,2153.941895,2159.625244,2161.064209,2165.904297,2173.060059,2180.57959,2188.289307,2196.552002,2204.499756,2213.114502,2220.658447
,,W06000014,3 person (No children) ,3576.162354,3581.041992,3585.137695,3589.232178,3588.96875,3584.268555,3569.488037,3554.619873,3533.634766,3515.584717,3497.775635,3481.260498,3471.441162,3458.123779,3441.930664,3425.307861,3409.919189,3398.491455,3374.330322,3349.682373,3330.497315,3314.148193,3295.09082,3277.283936,3259.150635,3243.610596
,,W06000014,"3 person (2 adults, 1 child) ",3962.635742,3951.178467,3945.519287,3930.54126,3921.225586,3911.49707,3904.69165,3902.669189,3898.65625,3896.390869,3893.864258,3890.864502,3882.012939,3870.680664,3861.144531,3850.450928,3838.69458,3823.531494,3811.321289,3801.161377,3790.149658,3778.8125,3771.066406,3765.249023,3762.000732,3757.802734
,,W06000014,"3 person (1 adult, 2 children) ",1130.680786,1119.395264,1107.861328,1099.250366,1091.947998,1084.290649,1078.962524,1073.301025,1069.516113,1063.062744,1054.43457,1045.833618,1035.635986,1025.000854,1014.549072,1005.577454,997.235046,988.240723,982.099854,976.887024,971.479675,965.708679,959.935059,954.016113,948.132141,942.101074
,,W06000014,4 person (No children) ,1201.1604,1216.998413,1232.435059,1245.895264,1257.772949,1266.746582,1270.485352,1274.557495,1274.812744,1276.58606,1281.511475,1287.975342,1298.979248,1310.909546,1322.016846,1333.998657,1346.256592,1361.344238,1369.922119,1376.03125,1383.374756,1390.066162,1396.689819,1403.079834,1409.994995,1417.513794
,,W06000014,"4 person (2+ adults, 1+ children) ",5410.793457,5384.266602,5354.680664,5318.087402,5284.237305,5255.997559,5237.206543,5222.61084,5205.098633,5187.193359,5168.465332,5148.328125,5126.935547,5105.063477,5084.45166,5063.879883,5041.316406,5016.581055,4997.905762,4979.460938,4959.894043,4936.478027,4910.841797,4885.052246,4861.73291,4838.334473
,,W06000014,"4 person (1 adult, 3 children) ",378.11972,378.257721,378.220306,379.4151,380.702362,381.842285,383.995636,385.626099,387.51181,388.661743,388.492126,388.475677,387.612732,386.770752,385.814178,385.222931,384.821991,384.179382,384.659271,385.328247,385.955902,386.363525,386.593842,386.756836,386.813782,386.679321
,,W06000014,5+ person (No children) ,229.565292,235.468765,241.177216,246.331375,251.443039,255.848541,259.253662,262.809418,265.328888,268.197784,271.932465,275.821045,280.736023,286.278503,291.913116,298.124207,304.433258,311.182404,317.754791,323.398132,328.395691,332.813934,337.074097,340.980316,345.020782,348.791809
,,W06000014,"5+ person (2+ adults, 1+ children) ",2662.106445,2630.376465,2596.675781,2563.077148,2529.477783,2497.135742,2467.09375,2438.924072,2409.362793,2380.119141,2351.927734,2324.724121,2298.220947,2272.142822,2246.663818,2222.336426,2197.52417,2172.817627,2148.804688,2124.209473,2100.068115,2075.219482,2051.0896,2027.497559,2005.154663,1983.97522
,,W06000014,"5+ person (1 adult, 4+ children) ",129.41626,128.587234,127.568954,127.080307,126.499916,125.873878,125.390984,124.947693,124.576836,124.082085,123.295288,122.500771,121.495583,120.344055,119.187218,118.213524,117.291641,116.240677,115.340332,114.560547,113.836952,113.132477,112.4114,111.696381,111.03389,110.335876
,Cardiff ,W06000015,All,147582.039185,149246.132874,151001.769348,152758.126892,154532.4617,156348.837677,158145.492065,160019.802673,161967.865326,163914.63031,165868.32663,167802.781158,169744.962616,171671.484253,173596.973785,175532.492767,177466.013428,179423.41272,181410.076782,183394.981446,185384.293152,187379.362642,189382.697449,191376.464081,193346.05124,195296.481903
,,W06000015,1 person ,49889.292969,50831.878906,51825.960938,52800.097656,53805.058594,54816.515625,55806.902344,56830.027344,57921.960938,59005.652344,60079.019531,61131.992188,62210.828125,63279.632813,64373.363281,65471.597656,66560.640625,67671.890625,68867.703125,70035.84375,71194.78125,72347.789063,73503.898438,74642.101563,75765.335938,76870.796875
,,W06000015,2 person (No children) ,40971.136719,41364.460938,41808.480469,42253.8125,42641.554688,43050.523438,43413.363281,43815.210938,44226.148438,44607.652344,44997.078125,45384.882813,45750.085938,46112.566406,46441.058594,46790.835938,47162.035156,47536.648438,47847.816406,48174.195313,48517.167969,48875.398438,49241.363281,49609.21875,49949.371094,50282.464844
,,W06000015,"2 person (1 adult, 1 child) ",5472.187988,5517.46875,5564.038086,5617.300293,5680.816895,5753.104492,5830.475098,5915.928223,6004.300293,6101.267578,6196.613281,6282.127441,6363.635254,6441.935547,6521.396973,6598.169434,6667.01709,6740.941895,6825.890625,6912.781738,7000.416504,7083.861328,7165.905273,7247.972656,7327.021484,7403.78418
,,W06000015,3 person (No children) ,9544.852539,9583.115234,9614.789063,9643.378906,9655.557617,9661.891602,9670.806641,9666.126953,9661.145508,9656.791016,9656.87793,9671.834961,9682.944336,9697.255859,9710.297852,9724.004883,9747.276367,9769.517578,9783.290039,9801.132813,9824.643555,9858.06543,9891.324219,9928.589844,9974.564453,10020.05957
,,W06000015,"3 person (2 adults, 1 child) ",9144.485352,9194.829102,9249.882813,9303.886719,9386.773438,9479.831055,9575.983398,9693.518555,9811.780273,9929.776367,10049.382813,10151.946289,10256.222656,10356.135742,10453.12207,10539.973633,10616.368164,10688.339844,10767.97168,10856.728516,10944.293945,11035.5,11130.395508,11228.700195,11333.161133,11437.878906
,,W06000015,"3 person (1 adult, 2 children) ",2788.009521,2751.731445,2722.959229,2698.673096,2678.5271,2662.572021,2649.65625,2642.2771,2632.859619,2623.864746,2613.440186,2597.288574,2577.999512,2555.407471,2534.68457,2514.142334,2491.160156,2470.414307,2456.261475,2444.063721,2432.530518,2419.946045,2407.551025,2395.397217,2381.905762,2367.698486
,,W06000015,4 person (No children) ,4293.179199,4363.310547,4417.243164,4470.121094,4513.649414,4546.407715,4584.123047,4605.435547,4632.325684,4662.029297,4696.557617,4749.20459,4804.489258,4868.327148,4932.810547,4997.628906,5071.06543,5142.164063,5204.525879,5266.421387,5326.753418,5390.174805,5452.543945,5515.124023,5582.599121,5652.694336
,,W06000015,"4 person (2+ adults, 1+ children) ",12835.461914,12902.90918,12982.099609,13063.943359,13171.935547,13292.114258,13425.856445,13575.227539,13716.561523,13871.469727,14023.02832,14161.554688,14301.670898,14428.623047,14562.792969,14692.916992,14811.236328,14935.613281,15071.34082,15209.03125,15343.074219,15468.382813,15595.665039,15722.905273,15845.344727,15965.316406
,,W06000015,"4 person (1 adult, 3 children) ",1090.743164,1085.522827,1083.205566,1082.87085,1083.955566,1086.56958,1089.807251,1095.014404,1099.127075,1102.870728,1105.881226,1106.079834,1105.474854,1103.894531,1102.086914,1100.695557,1097.537231,1095.132446,1095.291016,1096.223145,1097.240479,1097.719727,1097.759888,1097.55542,1097.310669,1096.74292
,,W06000015,5+ person (No children) ,2734.844238,2804.598877,2847.585205,2892.982178,2930.108643,2956.051025,2990.507568,3003.750732,3022.063965,3046.993408,3079.306641,3136.462402,3205.022705,3289.084717,3371.023682,3452.481934,3540.263428,3617.805908,3678.909424,3728.503418,3777.391846,3824.65332,3866.544922,3908.20166,3960.39502,4021.017822
,,W06000015,"5+ person (2+ adults, 1+ children) ",8295.930664,8328.728516,8370.938477,8419.044922,8474.915039,8535.649414,8602.203125,8673.015625,8737.707031,8807.265625,8875.292969,8937.285156,8998.398438,9055.016602,9115.18457,9174.842773,9230.347656,9287.970703,9347.671875,9410.084961,9469.501953,9524.988281,9580.576172,9635.3125,9687.524414,9740.443359
,,W06000015,"5+ person (1 adult, 4+ children) ",521.914917,517.578552,514.586731,512.01532,509.609161,507.607452,505.807617,504.269714,501.884979,498.997131,495.847992,492.122223,488.190643,483.60437,479.151764,475.202728,471.065796,466.973633,463.404419,459.971436,456.497498,452.883392,449.169739,445.384979,441.517426,437.584198
,Rhondda Cynon Taf ,W06000016,All,101921.772003,102453.702576,103011.808899,103570.870178,104144.567413,104706.231934,105267.098145,105847.704987,106473.09552,107058.957489,107629.44931,108177.943207,108688.966888,109186.129852,109661.183838,110121.686066,110576.12149,111025.497772,111454.776917,111873.582916,112264.507355,112643.698425,113011.435944,113361.228607,113690.980988,114025.721924
,,W06000016,1 person ,31418.708984,31846.791016,32290.107422,32723.978516,33196.578125,33642.988281,34104.574219,34569.144531,35109.550781,35622.242188,36084.863281,36536.53125,36941.449219,37345.835938,37757.765625,38158.191406,38572.613281,38988.472656,39451.539063,39913.632813,40320.265625,40709.46875,41084.246094,41451.148438,41801.589844,42157.296875
,,W06000016,2 person (No children) ,29725.259766,29836.900391,29975.791016,30115.705078,30225.951172,30332.550781,30407.375,30503.632813,30581.101563,30628.996094,30719.226563,30795.417969,30889.009766,30973.123047,31021.361328,31066.927734,31097.347656,31125.236328,31070.058594,30993.333984,30937.076172,30890.857422,30843.289063,30777.599609,30708.125,30646.474609
,,W06000016,"2 person (1 adult, 1 child) ",4917.458984,5020.584961,5113.833984,5210.270996,5310.437988,5418.404297,5528.296875,5640.253906,5753.210449,5864.199219,5974.602051,6077.980469,6177.132324,6275.78418,6371.778809,6470.364258,6563.605957,6660.505859,6762.699219,6866.096191,6967.492188,7063.470215,7160.801758,7258.781738,7351.960449,7444.598633
,,W06000016,3 person (No children) ,7727.217285,7720.547363,7726.519043,7717.484863,7695.04541,7665.865723,7627.542969,7585.157715,7533.064941,7482.334473,7439.324707,7409.750488,7373.886719,7341.932129,7315.52002,7285.505371,7268.717285,7240.914551,7205.736816,7172.710938,7145.73584,7128.749512,7109.902344,7095.211426,7083.371094,7067.956543
,,W06000016,"3 person (2 adults, 1 child) ",7116.814453,7095.285645,7061.48584,7033.529785,7012.439941,6999.128906,6992.29834,6990.171387,6986.656738,6983.191895,6975.394043,6964.945313,6952.691895,6939.751953,6925.30127,6909.276855,6886.375,6864.385254,6848.433106,6839.183106,6832.445801,6824.173828,6821.246094,6818.613281,6815.888184,6811.095215
,,W06000016,"3 person (1 adult, 2 children) ",2478.232178,2504.771729,2530.712402,2561.21875,2591.976318,2625.927002,2661.040771,2696.854248,2732.902588,2768.518555,2800.871094,2826.840576,2853.843018,2876.789063,2898.456787,2922.493896,2942.230225,2964.560547,2988.838867,3013.935303,3039.245361,3062.549805,3085.41626,3108.042236,3129.641602,3150.498047
,,W06000016,4 person (No children) ,2635.559814,2651.195068,2671.855713,2684.663086,2694.509766,2698.182129,2697.325684,2692.433838,2687.156738,2683.76709,2683.089844,2689.073486,2688.899902,2693.305908,2703.184814,2715.418213,2738.297852,2758.906494,2778.05542,2798.173584,2817.891357,2838.793457,2859.859863,2883.033691,2905.713379,2925.560303
,,W06000016,"4 person (2+ adults, 1+ children) ",9721.901367,9641.232422,9548.797852,9467.24707,9395.469727,9332.100586,9285.845703,9236.121094,9186.896484,9148.368164,9102.514648,9056.254883,9015.473633,8969.5,8923.141602,8873.270508,8812.970703,8755.823242,8707.741211,8659.0625,8611.679688,8557.441406,8503.548828,8449.126953,8395.882813,8343.706055
,,W06000016,"4 person (1 adult, 3 children) ",859.003235,866.05304,873.26532,882.569641,891.532959,900.854126,910.262207,920.34552,929.933533,939.329163,947.542114,953.03595,959.493958,964.078003,968.090759,973.112915,976.584839,980.270203,984.322876,989.1698,994.041199,999.006531,1003.922974,1008.728027,1013.839905,1018.689697
,,W06000016,5+ person (No children) ,542.662048,542.427979,544.025391,543.879333,543.082397,541.057129,537.584961,533.472473,529.896729,528.684265,529.276794,533.646362,537.560791,543.179077,550.722534,556.282043,563.569275,568.985413,573.57019,577.209229,579.842957,583.282959,585.895752,589.117065,593.414368,598.350891
,,W06000016,"5+ person (2+ adults, 1+ children) ",4509.164063,4457.421875,4403.800781,4356.92041,4312.04834,4271.808105,4235.711914,4199.098145,4160.242188,4125.240234,4087.735352,4049.227539,4013.893066,3977.4729,3940.768066,3905.615479,3868.474854,3832.088135,3798.273926,3765.121338,3732.418945,3699.0271,3665.901856,3634.00293,3603.300537,3572.902344
,,W06000016,"5+ person (1 adult, 4+ children) ",269.789825,270.491089,271.614136,273.402649,275.49527,277.364868,279.239502,281.019318,282.482788,284.086151,285.00882,285.238922,285.632599,285.377655,285.092224,285.227386,285.334564,285.349091,285.507629,285.954132,286.372223,286.877441,287.40506,287.823212,288.253815,288.592712
,Merthyr Tydfil ,W06000024,All,24419.144554,24454.351131,24495.716991,24533.287449,24571.873196,24620.052032,24659.384083,24693.961185,24739.640728,24769.178761,24801.729595,24819.30682,24830.880764,24836.450314,24830.381031,24818.650108,24797.18927,24775.630959,24750.281033,24723.359398,24688.678074,24653.958756,24620.181919,24585.290195,24538.993939,24499.991085
,,W06000024,1 person ,6542.344727,6538.406738,6546.309082,6549.17627,6553.23291,6573.940918,6592.574707,6606.537598,6638.280273,6656.993652,6680.260742,6688.138184,6691.901367,6689.742188,6680.363281,6671.247559,6655.324707,6636.933105,6629.516602,6629.439941,6624.261719,6623.386231,6627.152344,6633.956543,6629.235352,6639.640137
,,W06000024,2 person (No children) ,7184.783691,7225.837402,7266.72998,7303.725586,7344.033691,7380.853516,7402.716309,7427.148438,7451.425781,7466.495605,7486.186523,7505.731445,7527.528809,7556.074707,7576.368164,7595.201172,7609.90332,7635.231934,7645.128906,7642.12207,7635.590332,7627.503418,7619.575684,7605.992188,7588.151856,7570.224121
,,W06000024,"2 person (1 adult, 1 child) ",1362.653564,1380.698242,1396.420654,1414.578857,1431.696777,1449.063599,1469.050659,1486.322266,1504.627441,1523.135498,1540.092773,1555.694702,1568.793701,1577.903809,1588.830078,1599.074829,1607.893677,1614.513306,1622.195435,1632.547852,1642.085083,1650.25,1657.181885,1666.110718,1674.598145,1681.404663
,,W06000024,3 person (No children) ,2184.281982,2197.654297,2213.343994,2225.157959,2235.737793,2244.060059,2247.874268,2254.365723,2257.223389,2260.634033,2262.581299,2267.119385,2275.607666,2285.322754,2289.658936,2292.050049,2299.287842,2306.826416,2311.746338,2314.226318,2319.875732,2327.367676,2338.507813,2346.552002,2355.465576,2361.234619
,,W06000024,"3 person (2 adults, 1 child) ",1743.472534,1732.87793,1716.677124,1701.579224,1687.650269,1674.903442,1665.617065,1655.867798,1647.125,1640.891968,1636.567261,1629.493286,1620.859741,1610.690552,1603.197754,1594.082886,1583.0625,1568.461792,1555.246704,1544.98877,1533.147827,1518.970215,1503.538208,1489.762573,1475.924316,1460.658081
,,W06000024,"3 person (1 adult, 2 children) ",510.811249,500.795319,490.31665,482.591156,474.288696,465.784821,459.315704,452.419678,445.551636,439.49292,433.15274,425.396027,416.623932,407.183624,399.053345,390.771484,381.637939,371.488861,362.730957,355.225098,347.666473,340.146088,332.470184,325.186066,318.444122,311.806152
,,W06000024,4 person (No children) ,832.622498,846.860352,863.83136,875.895935,888.781616,899.245483,905.992981,913.854004,922.065063,929.056458,934.8974,945.305176,957.910278,972.375549,987.208252,1002.454834,1020.736328,1042.00354,1060.413696,1075.570435,1091.857178,1108.469605,1122.151367,1134.065796,1145.963745,1157.448364
,,W06000024,"4 person (2+ adults, 1+ children) ",2394.505127,2376.087158,2355.037109,2338.499512,2320.986572,2304.130127,2293.26709,2280.67627,2264.766602,2250.603516,2236.262451,2220.60376,2201.681641,2180.289551,2161.661133,2142.061035,2120.162109,2095.065186,2071.544678,2049.538574,2026.036865,2001.091431,1974.126587,1949.309448,1926.564697,1903.316528
,,W06000024,"4 person (1 adult, 3 children) ",198.916916,196.161697,193.700302,192.315292,190.689209,188.773148,187.533234,186.176468,184.369415,182.392334,179.551926,176.711212,173.393143,169.984741,166.53154,163.251633,160.08046,156.500488,153.437027,150.65065,147.776123,145.049606,142.334152,139.452133,137.017853,134.695694
,,W06000024,5+ person (No children) ,128.192017,129.136902,130.381363,131.167999,132.103897,132.826813,133.078491,133.463135,134.13295,135.249619,136.038635,137.11409,138.462006,140.283081,141.978256,144.025391,146.459824,149.339706,151.764389,154.231094,157.124374,160.041,162.976456,165.560791,167.993515,169.980484
,,W06000024,"5+ person (2+ adults, 1+ children) ",1271.636108,1266.156982,1260.655518,1257.456665,1252.820557,1247.853149,1244.836792,1240.690308,1234.747803,1230.020386,1223.222168,1216.261475,1207.65271,1197.590942,1187.923462,1178.108032,1167.618896,1155.605347,1144.084351,1133.383301,1122.878662,1112.303711,1101.776123,1091.851563,1083.001831,1073.772095
,,W06000024,"5+ person (1 adult, 4+ children) ",64.924141,63.678112,62.313854,61.142994,59.851208,58.616959,57.526783,56.439503,55.325375,54.212772,52.915676,51.738079,50.465771,49.008816,47.606831,46.321205,45.021667,43.661278,42.471951,41.435295,40.377705,39.379776,38.391117,37.490376,36.632931,35.810146
,Caerphilly ,W06000018,All,75541.551254,75822.294617,76127.561096,76425.748749,76722.427979,77026.80658,77305.995178,77585.777954,77897.123016,78177.663239,78430.197296,78657.084656,78851.437958,79024.022369,79183.362549,79324.707062,79437.528076,79544.797516,79647.820953,79738.371795,79795.474518,79851.611938,79889.021729,79899.884765,79914.525941,79923.888
,,W06000018,1 person ,20816.244141,20993.412109,21182.525391,21370.126953,21568.050781,21783.34375,21989.320313,22193.685547,22448.324219,22686.439453,22888.228516,23078.435547,23225.238281,23364.378906,23508.103516,23646.134766,23767.279297,23891.595703,24063.109375,24209.269531,24317.267578,24436.630859,24534.931641,24610.662109,24706.945313,24815.160156
,,W06000018,2 person (No children) ,23443.582031,23565.884766,23714.650391,23852.148438,23970.880859,24092.625,24183.896484,24283.041016,24381.226563,24455.277344,24537.011719,24602.857422,24682.939453,24759.058594,24818.265625,24873.416016,24904.886719,24930.976563,24902.646484,24894.675781,24887.121094,24873.525391,24862.441406,24839.484375,24808.822266,24754.916016
,,W06000018,"2 person (1 adult, 1 child) ",3547.130859,3601.621338,3653.043457,3708.897217,3767.160156,3822.20752,3877.572266,3935.65332,3991.112061,4046.135498,4102.313965,4154.108398,4204.893066,4248.148926,4293.086914,4335.011719,4379.063477,4426.510742,4477.833008,4525.095215,4571.131348,4613.779297,4656.814453,4698.134277,4736.688477,4777.151855
,,W06000018,3 person (No children) ,5848.697266,5851.158203,5867.180176,5866.669922,5858.677734,5850.640625,5835.241699,5814.414063,5786.979004,5766.750488,5740.300781,5721.533691,5706.955566,5693.525879,5680.415527,5663.351074,5654.441406,5637.087891,5608.691895,5587.571777,5566.238281,5554.306641,5538.591309,5523.053223,5509.658203,5493.331543
,,W06000018,"3 person (2 adults, 1 child) ",5660.027344,5629.806152,5596.379395,5572.638672,5554.050781,5529.63623,5510.197754,5487.800293,5466.101074,5440.936035,5419.671387,5398.057129,5372.522461,5343.299316,5313.946777,5284.730469,5258.378906,5235.72998,5217.273926,5198.913574,5180.833496,5157.566895,5136.745606,5118.844238,5097.997559,5078.416504
,,W06000018,"3 person (1 adult, 2 children) ",1626.067017,1619.06543,1606.506836,1599.124878,1594.229126,1588.716431,1585.322876,1582.856079,1579.999146,1574.681519,1571.098267,1563.839966,1555.849731,1546.747559,1537.584351,1528.852905,1519.663696,1513.063843,1508.715698,1502.781128,1497.359741,1490.353638,1483.872681,1476.730591,1468.995239,1462.019531
,,W06000018,4 person (No children) ,1894.132324,1916.31311,1945.217896,1965.856812,1980.834717,1994.726074,2004.708984,2012.321533,2017.872925,2027.80835,2035.549072,2051.371826,2068.951904,2085.982422,2105.037842,2123.89917,2145.856689,2164.008057,2177.701904,2192.835205,2208.273193,2225.428955,2242.060547,2261.112549,2278.467041,2296.192871
,,W06000018,"4 person (2+ adults, 1+ children) ",7684.510254,7638.911621,7579.397461,7526.254883,7480.541992,7432.475586,7398.408691,7364.181641,7327.14209,7293.720703,7263.005371,7229.470703,7193.532227,7157.082031,7117.812012,7075.97998,7031.723633,6987.748535,6950.798828,6906.436035,6864.963379,6817.524414,6770.076172,6726.105957,6678.695313,6634.375
,,W06000018,"4 person (1 adult, 3 children) ",581.660278,578.066345,572.153076,568.572632,565.888367,563.655457,562.187622,561.53717,560.492371,558.572632,557.016052,553.501282,549.674072,545.645569,541.34845,537.269287,532.991028,529.551392,526.81543,523.609558,520.741272,517.623352,514.640991,511.375732,508.192596,505.137817
,,W06000018,5+ person (No children) ,318.650116,325.286316,332.45874,338.150574,343.034271,348.546509,353.432678,357.639771,362.059326,366.568665,370.284241,374.522919,378.925842,383.818176,388.840363,394.543762,400.747833,406.507141,411.368927,416.993744,422.696991,429.079926,434.954956,440.91391,446.346649,451.475281
,,W06000018,"5+ person (2+ adults, 1+ children) ",3864.873779,3839.54248,3808.21875,3780.046631,3754.198975,3727.950684,3706.373291,3685.798828,3661.939453,3640.613037,3619.574707,3597.996338,3575.614746,3555.044678,3532.800537,3510.411133,3486.625977,3461.251221,3437.3125,3409.946289,3383.891113,3356.244141,3329.586426,3304.571289,3280.15918,3257.572998
,,W06000018,"5+ person (1 adult, 4+ children) ",255.975845,263.226746,269.829529,277.261139,284.880219,292.282715,299.33252,306.848694,313.874786,320.159515,326.143219,331.389435,336.340607,341.290314,346.120636,351.106781,355.869415,360.766449,365.552979,370.243958,374.957031,379.548431,384.305542,388.896515,393.558105,398.138428
,Blaenau Gwent ,W06000019,All,30669.742165,30734.130482,30805.417824,30891.79842,30967.624718,31042.903435,31104.037472,31159.545052,31227.537712,31277.497005,31328.722,31363.690147,31382.368198,31380.376534,31365.930206,31358.356339,31334.102821,31309.601831,31283.002089,31242.422478,31206.307742,31166.095465,31118.477304,31074.570024,31028.827474,30978.58077
,,W06000019,1 person ,9867.500977,9953.527344,10042.726563,10153.868164,10264.65625,10361.951172,10454.713867,10542.458984,10654.818359,10740.512695,10830.99707,10902.017578,10961.638672,11006.483398,11047.395508,11096.742188,11129.043945,11167.664063,11227.695313,11270.563477,11320.907227,11363.029297,11399.881836,11447.307617,11498.526367,11543.400391
,,W06000019,2 person (No children) ,8878.333984,8895.026367,8917.552734,8941.602539,8950.960938,8976.876953,8983.837891,8985.637695,8987.588867,8992.214844,9000.825195,9012.951172,9017.521484,9017.069336,9005.692383,9004.444336,8997.751953,8986.783203,8954.722656,8917.761719,8886.985352,8857.658203,8822.923828,8785.098633,8738.506836,8697.001953
,,W06000019,"2 person (1 adult, 1 child) ",1474.285522,1485.775146,1496.434692,1507.586426,1518.522095,1527.17749,1537.161743,1550.802734,1561.516724,1572.769531,1582.704956,1591.778442,1599.48938,1604.070923,1607.216919,1606.733276,1607.480713,1610.725342,1612.148315,1615.081055,1617.647461,1620.610718,1624.623779,1628.325928,1632.843994,1635.934204
,,W06000019,3 person (No children) ,2460.022705,2469.111084,2479.009521,2484.050537,2482.019043,2485.476318,2483.895264,2476.782227,2463.467041,2450.540283,2441.939697,2436.275879,2429.981201,2426.067627,2419.925293,2418.752197,2421.565674,2419.385498,2419.273438,2420.239014,2418.461914,2420.822022,2423.631104,2424.544678,2425.180908,2423.553955
,,W06000019,"3 person (2 adults, 1 child) ",2226.034424,2221.307373,2218.801514,2212.871094,2208.276367,2202.14209,2200.204834,2201.426514,2201.705811,2203.869385,2201.77832,2197.30835,2193.832764,2187.877197,2183.5271,2174.296631,2164.068604,2154.425049,2142.134766,2132.41919,2120.509522,2108.939209,2097.310547,2083.469482,2071.114014,2058.794434
,,W06000019,"3 person (1 adult, 2 children) ",687.027344,679.551819,671.370789,664.215881,660.613159,654.876709,650.845459,647.874573,644.145813,641.342407,636.225281,629.44928,623.334106,616.714417,611.413391,604.694519,597.975037,591.872986,584.493835,577.961609,571.015381,563.658325,556.434631,548.987122,541.705994,534.388
,,W06000019,4 person (No children) ,718.946533,722.239441,725.08606,725.959473,722.802002,721.740051,718.954712,713.173401,707.521179,701.335938,697.16748,696.062317,694.013367,693.90979,693.705688,694.661194,697.189697,697.737366,701.145569,704.195251,705.724182,707.805237,710.77356,714.394836,717.967896,721.240173
